subitem_id,project_code,project_code_raw,project_code_normalized,project_num,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_13135,IV-1,IV-1,IV-1,IV-001_01_310000,昆曲,传统戏剧,1,2006,new,上海市,上海市,上海市,,,"上海市 <br /> <br /> 昆曲又称昆腔、昆山腔、昆剧,是元末明初南戏发展到昆山一带,与当地的音乐、歌舞、语言结合而生成的一个新的声腔剧种",上海昆剧团,上海昆剧团,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13135,
subitem_13136,IV-1,IV-1,IV-1,IV-001_01_320000,昆曲,传统戏剧,1,2006,new,江苏省,江苏省,江苏省,,,"江苏省 <br /> <br /> 昆曲又称昆腔、昆山腔、昆剧,是元末明初南戏发展到昆山一带,与当地的音乐、歌舞、语言结合而生成的一个新的声腔剧种",江苏省演艺集团有限公司，江苏省苏州昆剧院,"江苏省演艺集团有限公司,江苏省苏州昆剧院",http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13136,
subitem_13138,IV-1,IV-1,IV-1,IV-001_01_330000,昆曲,传统戏剧,1,2006,new,浙江省,浙江省,浙江省,,,"浙江省 <br /> <br /> 昆曲又称昆腔、昆山腔、昆剧,是元末明初南戏发展到昆山一带,与当地的音乐、歌舞、语言结合而生成的一个新的声腔剧种",永嘉昆剧团（浙江永嘉昆曲传习所）,永嘉昆剧团(浙江永嘉昆曲传习所),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13138,
subitem_13139,IV-1,IV-1,IV-1,IV-001_01_430000,昆曲,传统戏剧,1,2006,new,湖南省,湖南省,湖南省,,,"湖南省 <br /> <br /> 昆曲又称昆腔、昆山腔、昆剧,是元末明初南戏发展到昆山一带,与当地的音乐、歌舞、语言结合而生成的一个新的声腔剧种",湖南省昆剧团,湖南省昆剧团,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13139,
subitem_13134,IV-1,IV-1,IV-1,IV-001_01_110105,昆曲,传统戏剧,1,2006,new,中国艺术研究院,中直单位,,,,"中国艺术研究院 <br /> <br /> 昆曲又称昆腔、昆山腔、昆剧,是元末明初南戏发展到昆山一带,与当地的音乐、歌舞、语言结合而生成的一个新的声腔剧种",中国艺术研究院,中国艺术研究院,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13134,
subitem_13140,IV-2,IV-2,IV-2,IV-002_01_350500,梨园戏,传统戏剧,1,2006,new,福建省泉州市,福建省,福建省,350500,,"福建省泉州市 <br /> <br /> 梨园戏发源于宋元时期的泉州,与浙江的南戏并称为“搬演南宋戏文唱念声腔”的“闽浙之音”,距今已有八百余年的历史,被誉为“古南戏活化石”",福建省梨园戏传承中心（福建省梨园戏实验剧团）,福建省梨园戏传承中心(福建省梨园戏实验剧团),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13140,
subitem_13141,IV-3,IV-3,IV-3,IV-003_01_350300,莆仙戏,传统戏剧,1,2006,new,福建省莆田市,福建省,福建省,350300,,"福建省莆田市 <br /> <br /> 莆仙戏原名兴化戏,是中国现存最古老的戏曲剧种之一",莆田市艺术研究所,莆田市艺术研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13141,
subitem_13143,IV-4,IV-4,IV-4,IV-004_01_445100,潮剧,传统戏剧,1,2006,new,广东省潮州市,广东省,广东省,445100,,"广东省潮州市 <br /> <br /> 潮剧又名潮州戏、潮音戏,是用潮州方言演唱的一个古老的地方戏曲剧种",潮州市潮剧团,潮州市潮剧团,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13143,
subitem_13142,IV-4,IV-4,IV-4,IV-004_01_440500,潮剧,传统戏剧,1,2006,new,广东省汕头市,广东省,广东省,440500,,"广东省汕头市 <br /> <br /> 潮剧又名潮州戏、潮音戏,是用潮州方言演唱的一个古老的地方戏曲剧种",汕头市潮剧潮乐传承中心（广东潮剧院）,汕头市潮剧潮乐传承中心(广东潮剧院),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13142,
subitem_13144,IV-4,IV-4,IV-4,IV-004_02_445200,潮剧,传统戏剧,2,2008,extension,广东省揭阳市,广东省,广东省,445200,,"广东省揭阳市 <br /> <br /> 潮剧是一个古老的地方戏曲剧种,至今已有四百多年的历史",揭阳市潮剧传承保护中心,揭阳市潮剧传承保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13144,
subitem_13145,IV-4,IV-4,IV-4,IV-004_03_350622,潮剧,传统戏剧,3,2011,extension,福建省云霄县,福建省,福建省,350600,350622,"福建省云霄县 <br /> <br /> 潮剧又称“泉潮雅调”、“潮音戏”、“白字戏”等,是用潮汕方言演唱的地方剧种,距今已有四百多年的历史,流布于福建漳州和广东潮汕地区以及香港、台湾地区和东南亚的华人聚居地区",云霄县潮剧传承保护中心,云霄县潮剧传承保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13145,
subitem_13146,IV-5,IV-5,IV-5,IV-005_01_361126,弋阳腔,传统戏剧,1,2006,new,江西省弋阳县,江西省,江西省,361100,361126,江西省弋阳县 <br /> <br /> 弋阳腔是我国古老的戏曲声腔,弋阳腔艺术保护中心,弋阳腔艺术保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13146,
subitem_13147,IV-6,IV-6,IV-6,IV-006_01_341723,青阳腔,传统戏剧,1,2006,new,安徽省青阳县,安徽省,安徽省,341700,341723,"安徽省青阳县 <br /> <br /> 青阳腔形成于安徽省池州市青阳县,因青阳属池州府,故又称池州调或徽池雅调",青阳县文化馆,青阳县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13147,
subitem_13148,IV-6,IV-6,IV-6,IV-006_01_360429,青阳腔,传统戏剧,1,2006,new,江西省湖口县,江西省,江西省,360400,360429,"江西省湖口县 <br /> <br /> 青阳腔形成于安徽省池州市青阳县,因青阳属池州府,故又称池州调或徽池雅调",湖口县非物质文化遗产保护研究会,湖口县非物质文化遗产保护研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13148,
subitem_13149,IV-7,IV-7,IV-7,IV-007_01_330800,高腔(西安高腔),传统戏剧,1,2006,new,浙江省衢州市,浙江省,浙江省,330800,,浙江省衢州市 <br /> <br /> 高腔是明代弋阳腔与后来的青阳腔流变派生形成的诸声腔剧种,衢州市西安高腔传习所,衢州市西安高腔传习所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13149,
subitem_13150,IV-7,IV-7,IV-7,IV-007_01_331124,高腔(松阳高腔),传统戏剧,1,2006,new,浙江省松阳县,浙江省,浙江省,331100,331124,浙江省松阳县 <br /> <br /> 高腔是明代弋阳腔与后来的青阳腔流变派生形成的诸声腔剧种,松阳县文化馆,松阳县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13150,
subitem_13151,IV-7,IV-7,IV-7,IV-007_01_340828,高腔(岳西高腔),传统戏剧,1,2006,new,安徽省岳西县,安徽省,安徽省,340800,340828,安徽省岳西县 <br /> <br /> 高腔是明代弋阳腔与后来的青阳腔流变派生形成的诸声腔剧种,岳西高腔传承中心,岳西高腔传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13151,
subitem_13153,IV-7,IV-7,IV-7,IV-007_01_431223,高腔(辰河高腔),传统戏剧,1,2006,new,湖南省辰溪县,湖南省,湖南省,431200,431223,湖南省辰溪县 <br /> <br /> 高腔是明代弋阳腔与后来的青阳腔流变派生形成的诸声腔剧种,辰溪县高腔艺术保护传承中心,辰溪县高腔艺术保护传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13153,
subitem_13154,IV-7,IV-7,IV-7,IV-007_01_433122,高腔(辰河高腔),传统戏剧,1,2006,new,湖南省泸溪县,湖南省,湖南省,433100,433122,湖南省泸溪县 <br /> <br /> 高腔是明代弋阳腔与后来的青阳腔流变派生形成的诸声腔剧种,泸溪县辰河高腔传习所,泸溪县辰河高腔传习所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13154,
subitem_13152,IV-7,IV-7,IV-7,IV-007_01_430700,高腔(常德高腔),传统戏剧,1,2006,new,湖南省常德市,湖南省,湖南省,430700,,湖南省常德市 <br /> <br /> 高腔是明代弋阳腔与后来的青阳腔流变派生形成的诸声腔剧种,常德市汉剧高腔保护中心,常德市汉剧高腔保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13152,
subitem_13155,IV-8,IV-8,IV-8,IV-008_01_330624,新昌调腔,传统戏剧,1,2006,new,浙江省新昌县,浙江省,浙江省,330600,330624,"浙江省新昌县 <br /> <br /> 新昌调腔是古老的戏曲声腔之一,又名掉腔、绍兴高调、新昌高腔,以新昌为中心,流布于浙东绍兴、萧山、上虞、余姚、嵊县、宁海等地",新昌县调腔保护传承发展中心,新昌县调腔保护传承发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13155,
subitem_13156,IV-9,IV-9,IV-9,IV-009_01_330226,宁海平调,传统戏剧,1,2006,new,浙江省宁海县,浙江省,浙江省,330200,330226,"浙江省宁海县 <br /> <br /> 宁海平调是浙江古老的地方戏曲剧种之一,属于新昌调腔的分支,起源于明末清初,以宁海为中心,流行于象山、黄岩、温岭、临海、仙居、天台、奉化等地,至今已有三四百年的历史",宁海县平调艺术传承中心,宁海县平调艺术传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13156,
subitem_13157,IV-10,IV-10,IV-10,IV-010_01_350481,永安大腔戏,传统戏剧,1,2006,new,福建省永安市,福建省,福建省,350400,350481,"福建省永安市 <br /> <br /> 永安大腔戏形成于明代中期,是弋阳腔的一个流派,因是“大锣大鼓唱大戏,大嗓子唱高腔”,故称大腔戏",永安市青水畲族乡社会事务综合服务中心（加挂“永安市青水畲族乡退役军人服务站”牌子）,永安市青水畲族乡社会事务综合服务中心(加挂“永安市青水畲族乡退役军人服务站”牌子),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13157,
subitem_13159,IV-11,IV-11,IV-11,IV-011_01_350923,四平戏,传统戏剧,1,2006,new,福建省屏南县,福建省,福建省,350900,350923,"福建省屏南县 <br /> <br /> 四平戏又名四评戏、四坪戏、四棚戏、四蓬戏,系由明代中叶流行的四大声腔之一的弋阳腔演变而来,嘉靖年间盛行于徽州(安徽省歙县)一带,明末清初传入闽东北大山深处的政和,在政和县杨源乡及屏南县龙潭乡以历史原貌完整地延续至今",屏南龙潭四平戏剧团,屏南龙潭四平戏剧团,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13159,
subitem_13158,IV-11,IV-11,IV-11,IV-011_01_350725,四平戏,传统戏剧,1,2006,new,福建省政和县,福建省,福建省,350700,350725,"福建省政和县 <br /> <br /> 四平戏又名四评戏、四坪戏、四棚戏、四蓬戏,系由明代中叶流行的四大声腔之一的弋阳腔演变而来,嘉靖年间盛行于徽州(安徽省歙县)一带,明末清初传入闽东北大山深处的政和,在政和县杨源乡及屏南县龙潭乡以历史原貌完整地延续至今",政和县文化馆,政和县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13158,
subitem_13160,IV-12,IV-12,IV-12,IV-012_01_500000,川剧,传统戏剧,1,2006,new,重庆市,重庆市,重庆市,,,"重庆市 <br /> <br /> 川剧流行于四川省、重庆市及云南、贵州、湖北省的部分地区,是中国西南部影响最大的地方剧种",重庆市川剧院,重庆市川剧院,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13160,
subitem_13161,IV-12,IV-12,IV-12,IV-012_01_510000,川剧,传统戏剧,1,2006,new,四川省,四川省,四川省,,,"四川省 <br /> <br /> 川剧流行于四川省、重庆市及云南、贵州、湖北省的部分地区,是中国西南部影响最大的地方剧种",四川省艺术研究院,四川省艺术研究院,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13161,
subitem_13162,IV-13,IV-13,IV-13,IV-013_01_430400,湘剧,传统戏剧,1,2006,new,湖南省衡阳市,湖南省,湖南省,430400,,"湖南省衡阳市 <br /> <br /> 湘剧是湖南省最主要的地方声腔剧种,流行于湘南东部17个县市及赣南西部和广东的坪石、岐门、乐昌、桂头、犁市、韶关等地",衡阳湘剧艺术有限责任公司,衡阳湘剧艺术有限责任公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13162,
subitem_23670,IV-13,IV-13,IV-13,IV-013_10_431382,湘剧(涟源湘剧),传统戏剧,5,2021,extension,湖南省娄底市涟源市,湖南省,湖南省,431300,431382,湖南省娄底市涟源市,涟源市湘剧保护传承中心,涟源市湘剧保护传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,23670,
subitem_13163,IV-14,IV-14,IV-14,IV-014_01_361030,广昌孟戏,传统戏剧,1,2006,new,江西省广昌县,江西省,江西省,361000,361030,"江西省广昌县 <br /> <br /> 广昌孟戏是一种以孟姜女哭长城为题材的戏曲,流行于江西省广昌县境内,俗称孟戏,又名盱河戏,约起源于明初,至今已传承演出了五百余年",江西省广昌县文化馆,江西省广昌县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13163,
subitem_13164,IV-15,IV-15,IV-15,IV-015_01_441581,正字戏,传统戏剧,1,2006,new,广东省陆丰市,广东省,广东省,441500,441581,"广东省陆丰市 <br /> <br /> 正字戏本名正音戏,用中州官话唱念,是一个多声腔的古老稀有剧种",陆丰市正字戏传承保护中心,陆丰市正字戏传承保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13164,
subitem_13165,IV-16,IV-16,IV-16,IV-016_01_610000,秦腔,传统戏剧,1,2006,new,陕西省,陕西省,陕西省,,,"陕西省 <br /> <br /> 秦腔是元明之际流传于关中一带的劝善调及当地民间音乐与关中方言结合形成的一个戏曲声腔剧种,主要流行于陕西、甘肃、宁夏、青海、新疆等西北部地区",西安易俗社文化研究院,西安易俗社文化研究院,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13165,
subitem_13167,IV-16,IV-16,IV-16,IV-016_02_620100,秦腔,传统戏剧,2,2008,extension,甘肃省秦剧团,甘肃省,甘肃省,620100,,"甘肃省秦剧团 <br /> <br /> 秦腔是我国西北地区最大的剧种,流行于陕西、甘肃、青海、宁夏、新疆等地",甘肃秦腔艺术剧院有限责任公司,甘肃秦腔艺术剧院有限责任公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13167,
subitem_13168,IV-16,IV-16,IV-16,IV-016_04_640000,秦腔,传统戏剧,4,2014,extension,宁夏回族自治区,宁夏回族自治区,宁夏回族自治区,,,宁夏回族自治区,宁夏演艺集团秦腔剧院有限公司,宁夏演艺集团秦腔剧院有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13168,
subitem_13169,IV-16,IV-16,IV-16,IV-016_04_650100,秦腔,传统戏剧,4,2014,extension,新疆生产建设兵团,北京市,北京市,,,新疆生产建设兵团,新疆生产建设兵团猛进秦剧团,新疆生产建设兵团猛进秦剧团,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13169,
subitem_13170,IV-17,IV-17,IV-17,IV-017_01_610700,汉调桄桄,传统戏剧,1,2006,new,陕西省汉中市,陕西省,陕西省,610700,,"陕西省汉中市 <br /> <br /> 汉调桄桄又称汉调秦腔、南路秦腔、桄桄戏,是明代末年关中秦腔传入汉中地区与当地方言和民间音乐结合而形成的梆子声腔剧种,主要流行于陕西南部的汉中、安康一带,并曾流传到川北、陇东、鄂北等地",汉中市群众艺术馆（汉中市非物质文化遗产保护中心）,汉中市群众艺术馆(汉中市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=1,2026-08-06T10:33:14+00:00,13170,
