inheritor_id,name,gender,ethnicity,project_code,project_code_raw,child_num,project_name,category,region_raw,province,inheritor_batch_no,publish_year,source_url,collected_at,raw_record_id
inheritor_3469,张志忠,男,汉族,VIII-213,VIII-213,VIII-213_04_130500,邢窑陶瓷烧制技艺,传统技艺,河北省邢台市,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3469
inheritor_3470,陈新华,男,汉族,VIII-214,VIII-214,VIII-214_04_300702,婺州窑陶瓷烧制技艺,传统技艺,浙江省金华市婺城区,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3470
inheritor_3471,刘品三,男,汉族,VIII-215,VIII-215,VIII-215_04_360800,吉州窑陶瓷烧制技艺,传统技艺,江西省吉安市,江西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3471
inheritor_3472,李景洲,男,汉族,VIII-216,VIII-216,VIII-216_04_410185,登封窑陶瓷烧制技艺,传统技艺,河南省登封市,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3472
inheritor_3473,柴战柱,男,汉族,VIII-217,VIII-217,VIII-217_04_410800,当阳峪绞胎瓷烧制技艺,传统技艺,河南省焦作市,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3473
inheritor_3474,谢金英,男,汉族,VIII-218,VIII-218,VIII-218_04_445100,潮州彩瓷烧制技艺,传统技艺,广东省潮州市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3474
inheritor_3475,叶竹青,男,汉族,VIII-218,VIII-218,VIII-218_04_445100,潮州彩瓷烧制技艺,传统技艺,广东省潮州市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3475
inheritor_3476,王芝文,男,汉族,VIII-219,VIII-219,VIII-219_04_440500,陶瓷微书,传统技艺,广东省汕头市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3476
inheritor_3477,蒋道银,男,汉族,VIII-220,VIII-220,VIII-220_04_310105,古陶瓷修复技艺,传统技艺,上海市长宁区,上海市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3477
inheritor_3478,张宪忠,男,藏族,VIII-221,VIII-221,VIII-221_04_630000,藏族鎏钴技艺,传统技艺,青海省,青海省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3478
inheritor_3479,李安民,男,汉族,VIII-222,VIII-222,VIII-222_04_140202,铜器制作技艺(大同铜器制作技艺),传统技艺,山西省大同市城区,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3479
inheritor_3480,王津,男,汉族,VIII-223,VIII-223,VIII-223_04_110101,古代钟表修复技艺,传统技艺,故宫博物院,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3480
inheritor_3481,李时亮,男,回族,VIII-224,VIII-224,VIII-224_04_110102,传统香制作技艺(药香制作技艺),传统技艺,北京市西城区,北京市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3481
inheritor_3482,黄欧,男,汉族,VIII-224,VIII-224,VIII-224_04_441900,传统香制作技艺(莞香制作技艺),传统技艺,广东省东莞市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3482
inheritor_3483,陶高,女,蒙古族,VIII-226,VIII-226,VIII-226_04_152530,奶制品制作技艺(察干伊德),传统技艺,内蒙古自治区正蓝旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3483
inheritor_3484,刘敬贤,男,汉族,VIII-227,VIII-227,VIII-227_04_210100,辽菜传统烹饪技艺,传统技艺,辽宁省沈阳市,辽宁省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3484
inheritor_3485,王军,男,汉族,VIII-229,VIII-229,VIII-229_04_230112,老汤精配制,传统技艺,黑龙江省哈尔滨市阿城区,黑龙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3485
inheritor_3486,杨舜天,男,汉族,VIII-232,VIII-232,VIII-232_04_340400,豆腐传统制作技艺,传统技艺,安徽省淮南市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3486
inheritor_3487,郭兰堂,男,汉族,VIII-234,VIII-234,VIII-234_04_370685,龙口粉丝传统制作技艺,传统技艺,山东省招远市,山东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3487
inheritor_3488,王丽珠,女,汉族,VIII-235,VIII-235,VIII-235_04_532503,蒙自过桥米线制作技艺,传统技艺,云南省蒙自市,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3488
inheritor_3489,祁伟成,男,汉族,VIII-237,VIII-237,VIII-237_04_140100,古建筑模型制作技艺,传统技艺,山西省太原市,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3489
inheritor_3490,吴玉林,男,回族,VIII-238,VIII-238,VIII-238_04_321000,传统造园技艺(扬州园林营造技艺),传统技艺,江苏省扬州市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3490
inheritor_3491,胥元明,男,汉族,VIII-241,VIII-241,VIII-241_04_622923,古建筑修复技艺,传统技艺,甘肃省永靖县,甘肃省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3491
inheritor_3566,王建生,男,汉族,IX-2,IX-2,IX-002_04_110102,中医诊疗法(清华池传统修脚术),传统医药,北京市西城区,北京市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=29,2026-08-06T10:36:10+00:00,3566
inheritor_3567,吴以岭,男,汉族,IX-2,IX-2,IX-002_04_130100,中医诊疗法(中医络病诊疗方法),传统医药,河北省石家庄市,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3567
inheritor_3568,王红星,男,汉族,IX-2,IX-2,IX-002_04_130600,中医诊疗法(脏腑推拿疗法),传统医药,河北省保定市,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3568
inheritor_3569,陆德铭,男,汉族,IX-2,IX-2,IX-002_04_310104,中医诊疗法(顾氏外科疗法),传统医药,上海市,上海市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3569
inheritor_3570,严蔚冰,男,汉族,IX-2,IX-2,IX-002_04_310109,中医诊疗法(古本易筋经十二势导引法),传统医药,上海市,上海市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3570
inheritor_3571,陆琴,女,汉族,IX-2,IX-2,IX-002_04_321000,中医诊疗法(扬州传统修脚术),传统医药,江苏省扬州市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3571
inheritor_3572,董幼祺,男,汉族,IX-2,IX-2,IX-002_04_330203,中医诊疗法(董氏儿科医术),传统医药,浙江省宁波市海曙区,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3572
inheritor_3573,郑铎,男,汉族,IX-2,IX-2,IX-002_04_341021,中医诊疗法(西园喉科医术),传统医药,安徽省歙县,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3573
inheritor_3574,买建修,男,回族,IX-2,IX-2,IX-002_04_411602,中医诊疗法(买氏中医外治法),传统医药,河南省周口市川汇区,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3574
inheritor_3575,毛顺卿,男,汉族,IX-2,IX-2,IX-002_04_411729,中医诊疗法(毛氏济世堂脱骨疽疗法),传统医药,河南省新蔡县,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3575
inheritor_3576,镇水清,男,汉族,IX-2,IX-2,IX-002_04_421202,中医诊疗法(镇氏风湿病马钱子疗法),传统医药,湖北省咸宁市咸安区,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3576
inheritor_3577,韩竞生,男,汉族,IX-2,IX-2,IX-002_04_440400,中医诊疗法(一指禅推拿),传统医药,广东省珠海市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3577
inheritor_3578,陈荣钟,男,汉族,IX-2,IX-2,IX-002_04_440300,中医诊疗法(贾氏点穴疗法),传统医药,广东省深圳市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3578
inheritor_3579,王俊良,男,满族,IX-3,IX-3,IX-003_04_220500a,中药炮制技艺(人参炮制技艺),传统医药,吉林省通化市,吉林省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3579
inheritor_3581,李明焱,男,汉族,IX-3,IX-3,IX-003_04_330723,中药炮制技艺(武义寿仙谷中药炮制技艺),传统医药,浙江省武义县,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3581
inheritor_3582,袁小平,男,汉族,IX-3,IX-3,IX-003_04_360982,中药炮制技艺(樟树中药炮制技艺),传统医药,江西省樟树市,江西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3582
inheritor_3583,胡昌江,男,汉族,IX-3,IX-3,IX-003_02_510100,中药炮制技艺,传统医药,四川省成都市,四川省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3583
inheritor_3584,郭玉凤,女,汉族,IX-4,IX-4,IX-004_03_120111,中医传统制剂方法(达仁堂清宫寿桃丸传统制,传统医药,天津中新药业集团股份有限公司达仁堂制药厂,天津市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3584
inheritor_3585,李燕钰,女,汉族,IX-4,IX-4,IX-004_04_120104,中医传统制剂方法(安宫牛黄丸制作技艺),传统医药,天津市南开区,天津市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3585
inheritor_3586,高强,男,汉族,IX-4,IX-4,IX-004_04_120104b,中医传统制剂方法(隆顺榕卫药制作技艺),传统医药,天津市南开区,天津市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3586
inheritor_3587,马卫东,男,汉族,IX-4,IX-4,IX-004_04_120106,中医传统制剂方法(益德成闻药制作技艺),传统医药,天津市红桥区,天津市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3587
inheritor_3588,刘文伟,男,汉族,IX-4,IX-4,IX-004_04_120111,中医传统制剂方法(京万红软膏组方与制作技,传统医药,天津市西青区,天津市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3588
inheritor_3590,王燕铭,男,汉族,IX-4,IX-4,IX-004_04_230104,中医传统制剂方法(老王麻子膏药制作技艺),传统医药,黑龙江省哈尔滨市道外区,黑龙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3590
inheritor_3591,刘柏生,男,汉族,IX-4,IX-4,IX-004_03_320281,中医传统制剂方法(致和堂膏滋药制作技艺),传统医药,江苏省江阴市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3591
inheritor_3592,俞柏堂,男,汉族,IX-4,IX-4,IX-004_04_330102,中医传统制剂方法(方回春堂传统膏方制作技,传统医药,浙江省杭州市上城区,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3592
inheritor_3593,廖志钟,男,汉族,IX-4,IX-4,IX-004_03_441322,中医传统制剂方法(罗浮山百草油制作技艺),传统医药,广东省博罗县,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3593
inheritor_3594,柯树泉,男,汉族,IX-4,IX-4,IX-004_04_440500,中医传统制剂方法(太安堂麒麟丸制作技艺),传统医药,广东省汕头市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3594
inheritor_3595,殷树荣,男,汉族,IX-4,IX-4,IX-004_03_500108,中医传统制剂方法(桐君阁传统丸剂制作技艺,传统医药,重庆市南岸区,重庆市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3595
inheritor_3596,张元昆,女,汉族,IX-4,IX-4,IX-004_04_530100,中医传统制剂方法(昆中药传统中药制剂),传统医药,云南省昆明市,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3596
inheritor_3597,马绪斌,男,汉族,IX-4,IX-4,IX-004_04_610103,中医传统制剂方法(马明仁膏药制作技艺),传统医药,陕西省西安市碑林区,陕西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3597
inheritor_3598,郭诚杰,男,汉族,IX-5,IX-5,IX-005_01_110108,针灸,传统医药,中国针灸学会,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3598
inheritor_3599,李鼎,男,汉族,IX-5,IX-5,IX-005_01_110108,针灸,传统医药,中国针灸学会,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3599
inheritor_3600,石学敏,男,汉族,IX-5,IX-5,IX-005_01_110108,针灸,传统医药,中国针灸学会,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3600
inheritor_3601,田从豁,男,汉族,IX-5,IX-5,IX-005_01_110108,针灸,传统医药,中国针灸学会,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3601
inheritor_3602,张缙,男,汉族,IX-5,IX-5,IX-005_01_110108,针灸,传统医药,中国针灸学会,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3602
inheritor_3603,陆焱垚,女,汉族,IX-5,IX-5,IX-005_03_310104,针灸(陆氏针灸疗法),传统医药,上海市,上海市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3603
inheritor_3604,金瑛,男,汉族,IX-5,IX-5,IX-005_04_330800,针灸(杨继洲针灸),传统医药,浙江省衢州市,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3604
inheritor_3605,罗素兰,女,汉族,IX-6,IX-6,IX-006_02_110105,中医正骨疗法(罗氏正骨法),传统医药,北京市朝阳区,北京市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3605
inheritor_3606,苏继承,男,汉族,IX-6,IX-6,IX-006_04_210381,中医正骨疗法(海城苏氏正骨),传统医药,辽宁省海城市,辽宁省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3606
inheritor_3607,石印玉,男,汉族,IX-6,IX-6,IX-006_04_310115,中医正骨疗法(上海石氏伤科疗法),传统医药,上海市,上海市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3607
inheritor_3608,章岩友,男,汉族,IX-6,IX-6,IX-006_03_331000,中医正骨疗法(章氏骨伤疗法),传统医药,浙江省台州市,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3608
inheritor_3609,郭艳幸,女,汉族,IX-6,IX-6,IX-006_02_410300,中医正骨疗法(平乐郭氏正骨法),传统医药,河南省洛阳市,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3609
inheritor_3610,廖怀章,男,汉族,IX-6,IX-6,IX-006_04_430522,中医正骨疗法(新邵孙氏正骨术),传统医药,湖南省新邵县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3610
inheritor_3611,明珠,男,藏族,IX-9,IX-9,IX-009_04_542200,藏医药(山南藏医药浴法),传统医药,西藏自治区山南市,西藏自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3611
inheritor_3612,索南旺杰,男,藏族,IX-9,IX-9,IX-009_02_623026,藏医药(甘南藏医药),传统医药,甘肃省碌曲县,甘肃省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3612
inheritor_3613,尼玛才让,男,藏族,IX-9,IX-9,IX-009_04_630100,藏医药(藏医放血疗法),传统医药,青海省,青海省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3613
inheritor_3614,包斯琴,女,蒙古族,IX-12,IX-12,IX-012_03_150100,蒙医药(蒙医传统正骨术),传统医药,内蒙古自治区中蒙医医院,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3614
inheritor_3615,王布和,男,蒙古族,IX-12,IX-12,IX-012_04_152222,蒙医药(科尔沁蒙医药浴疗法),传统医药,内蒙古自治区科尔沁右翼中旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3615
inheritor_3616,赵有辉,男,瑶族,IX-14,IX-14,IX-014_02_522633,瑶族医药(药浴疗法),传统医药,贵州省从江县,贵州省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3616
inheritor_3617,田兴秀,男,苗族,IX-15,IX-15,IX-015_03_433124,苗医药(钻节风疗法),传统医药,湖南省花垣县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3617
inheritor_3618,王增世,男,苗族,IX-15,IX-15,IX-015_02_522634,苗医药(骨伤蛇伤疗法),传统医药,贵州省雷山县,贵州省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3618
inheritor_3619,陈卫川,男,回族,IX-17,IX-17,IX-017_04_640300,回族医药(陈氏回族医技十法),传统医药,宁夏回族自治区吴忠市,宁夏回族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3619
inheritor_3620,阿布都克力木·阿布都热木,男,维吾尔族,IX-21,IX-21,IX-021_03_653125,维吾尔医药(食物疗法),传统医药,新疆维吾尔自治区莎车县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3620
inheritor_3621,吾尔阿力·赛塔尔汗,男,哈萨克族,IX-23,IX-23,IX-023_04_654300,哈萨克族医药(布拉吾药浴熏蒸疗法、卧塔什正骨术、冻伤疗法),传统医药,新疆维吾尔自治区阿勒泰地区,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3621
inheritor_3623,巴合提别克·胡马尔哈吉,男,哈萨克族,IX-23,IX-23,IX-023_04_654300,哈萨克族医药(布拉吾药浴熏蒸疗法、卧塔什正骨术、冻伤疗法),传统医药,新疆维吾尔自治区阿勒泰地区,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3623
inheritor_3685,谭国政,男,汉族,X-3,X-3,X-003_01_420527,端午节(屈原故里端午习俗),民俗,湖北省秭归县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3685
inheritor_3686,刘桂生,男,汉族,X-3,X-3,X-003_04_420700,端午节(泽林旱龙舟),民俗,湖北省鄂州市,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3686
inheritor_3687,何信,男,汉族,X-5,X-5,X-005_02_440600,中秋节(佛山秋色),民俗,广东省佛山市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3687
inheritor_3688,赵保忠,男,景颇族,X-11,X-11,X-011_01_533124,景颇族目瑙纵歌,民俗,云南省陇川县,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3688
inheritor_3689,卢超元,男,壮族,X-12,X-12,X-012_04_450122,三月三(壮族三月三),民俗,广西壮族自治区南宁市武鸣区,广西壮族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3689
inheritor_3690,廖熙福,男,壮族,X-15,X-15,X-015_01_451200,壮族蚂虫另节,民俗,广西壮族自治区河池市,广西壮族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3690
inheritor_3691,谢忠厚,男,仫佬族,X-16,X-16,X-016_01_451225,仫佬族依饭节,民俗,广西壮族自治区罗城仫佬族自治县,广西壮族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3691
inheritor_3692,余无子满,女,羌族,X-18,X-18,X-018_01_513200,羌族瓦尔俄足节,民俗,四川省阿坝藏族羌族自治州,四川省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3692
inheritor_3693,王国光,男,独龙族,X-23,X-23,X-023_01_533324,独龙族卡雀哇节,民俗,云南省贡山独龙族怒族自治县,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3693
inheritor_3694,李汉良,男,怒族,X-24,X-24,X-024_01_533324,怒族仙女节,民俗,云南省贡山独龙族怒族自治县,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3694
inheritor_3695,艾德买提·焦孜克,男,塔吉克族,X-28,X-28,X-028_01_653131,塔吉克族引水节和播种节,民俗,新疆维吾尔自治区塔什库尔干塔吉克自治县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3695
inheritor_3696,郭日扎布,男,蒙古族,X-34,X-34,X-034_01_150600,成吉思汗祭典,民俗,内蒙古自治区鄂尔多斯市,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3696
inheritor_3697,孔祥楷,男,汉族,X-35,X-35,X-035_03_330800,祭孔大典(南孔祭典),民俗,浙江省衢州市,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3697
inheritor_3698,马兆盛,男,汉族,X-36,X-36,X-036_04_120112,妈祖祭典(葛沽宝辇会),民俗,天津市津南区,天津市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3698
inheritor_3699,吴江,男,汉族,X-36,X-36,X-036_03_330322,妈祖祭典(洞头妈祖祭典),民俗,浙江省洞头县,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3699
inheritor_3700,陈键铨,男,汉族,X-36,X-36,X-036_04_820000,妈祖祭典(澳门妈祖信俗),民俗,澳门特别行政区,澳门特别行政区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3700
inheritor_3701,杨廷杰,男,汉族,X-37,X-37,X-037_01_620500,太昊伏羲祭典,民俗,甘肃省天水市,甘肃省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3701
inheritor_3702,张乃林,男,汉族,X-38,X-38,X-038_01_130426,女娲祭典,民俗,河北省涉县,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3702
inheritor_3703,王世贵,男,汉族,X-38,X-38,X-038_03_620522,女娲祭典(秦安女娲祭典),民俗,甘肃省秦安县,甘肃省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3703
inheritor_3704,塔力普·库宛,男,维吾尔族,X-49,X-49,X-049_01_653127,维吾尔刀郎麦西热甫,民俗,新疆维吾尔自治区麦盖提县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3704
inheritor_3705,艾力亚斯·尕依提,男,维吾尔族,X-49,X-49,X-049_02_652928,新疆维吾尔族麦西热甫(新疆维吾尔刀郎麦西,民俗,新疆维吾尔自治区阿瓦提县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3705
inheritor_3706,戴水平,男,汉族,X-52,X-52,X-052_01_360424,全丰花灯,民俗,江西省修水县,江西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3706
inheritor_3707,杨凤山,男,汉族,X-54,X-54,X-054_02_130121,民间社火(桃林坪花脸社火),民俗,河北省井陉县,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3707
inheritor_3708,赵志高,男,汉族,X-54,X-54,X-054_04_140702,民间社火(南庄无根架火),民俗,山西省晋中市榆次区,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3708
inheritor_3709,吕春景,男,满族,X-54,X-54,X-054_02_210521,民间社火(本溪社火),民俗,辽宁省本溪满族自治县,辽宁省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3709
inheritor_3710,孙书林,男,汉族,X-54,X-54,X-054_02_410621,民间社火(浚县民间社火),民俗,河南省浚县,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3710
inheritor_3711,李建中,男,汉族,X-54,X-54,X-054_02_610723,民间社火(洋县悬台社火),民俗,陕西省洋县,陕西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3711
inheritor_3712,曹纳木,男,蒙古族,X-55,X-55,X-055_01_150600,鄂尔多斯婚礼,民俗,内蒙古自治区鄂尔多斯市,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=30,2026-08-06T10:36:12+00:00,3712
