inheritor_id,name,project_code,child_num,province,match_status,matched_subitem_id,reason
inheritor_30073,董丽萍,IV-18,IV-018_02_130700,河北省,matched,subitem_13172,child_num 精确匹配
inheritor_30074,苗洁,IV-18,IV-018_01_140000,山西省,matched,subitem_13171,child_num 精确匹配
inheritor_30075,冯继忠,IV-18,IV-018_04_140700,山西省,matched,subitem_13176,child_num 精确匹配
inheritor_30076,姬荣生,IV-18,IV-018_01_140000,山西省,matched,subitem_13171,child_num 精确匹配
inheritor_30077,金世耀,IV-18,IV-018_01_140000,山西省,matched,subitem_13171,child_num 精确匹配
inheritor_30078,李萍,IV-18,IV-018_02_130700,河北省,matched,subitem_13172,child_num 精确匹配
inheritor_30079,陈素琴,IV-21,IV-021_01_140500,山西省,matched,subitem_13181,child_num 精确匹配
inheritor_30080,陈春,IV-22,IV-022_02_120103,天津市,matched,subitem_13185,child_num 精确匹配
inheritor_30081,刘凤岭,IV-22,IV-022_01_130000,河北省,matched,subitem_13183,child_num 精确匹配
inheritor_30082,周奎生(周魁生),IV-26,IV-026_02_371728,山东省,matched,subitem_13194,child_num 精确匹配
inheritor_30083,韩学荣,IV-26,IV-026_03_410621,河南省,matched,subitem_13196,child_num 精确匹配
inheritor_30084,申小梅,IV-27,IV-027_01_411600,河南省,matched,subitem_13197,child_num 精确匹配
inheritor_30085,杜镇杰,IV-28,IV-028_01_110000,北京市,matched,subitem_13201,child_num 精确匹配
inheritor_30086,李文敏,IV-28,IV-028_01_110000,北京市,matched,subitem_13201,child_num 精确匹配
inheritor_30087,杨少春,IV-28,IV-028_01_110000,北京市,matched,subitem_13201,child_num 精确匹配
inheritor_30088,刘习中,IV-28,IV-028_01_110102,未知,matched,subitem_13202,child_num 精确匹配
inheritor_30089,于魁智,IV-28,IV-028_01_110102,未知,matched,subitem_13202,child_num 精确匹配
inheritor_30090,王蓉蓉,IV-28,IV-028_01_110000,北京市,matched,subitem_13201,child_num 精确匹配
inheritor_30091,石晓亮,IV-28,IV-028_01_120000,天津市,matched,subitem_13203,child_num 精确匹配
inheritor_30092,奚中路,IV-28,IV-028_01_310000,上海市,matched,subitem_13205,child_num 精确匹配
inheritor_30093,白云明,IV-28,IV-028_01_370000,山东省,matched,subitem_13206,child_num 精确匹配
inheritor_30094,裴咏杰,IV-28,IV-028_02_420111,湖北省,matched,subitem_13207,child_num 精确匹配
inheritor_30095,龚苏萍,IV-28,IV-028_03_320000,江苏省,matched,subitem_13208,child_num 精确匹配
inheritor_30096,黄彩平,IV-31,IV-031_02_420324,湖北省,matched,subitem_13215,child_num 精确匹配
inheritor_30097,伍银莲,IV-33,IV-033_01_350800,福建省,matched,subitem_13217,child_num 精确匹配
inheritor_30098,刘茂林,IV-34,IV-034_01_430600,湖南省,matched,subitem_13218,child_num 精确匹配
inheritor_30099,李淑勤,IV-36,IV-036_01_440600,广东省,matched,subitem_13223,child_num 精确匹配
inheritor_30100,梁素梅,IV-36,IV-036_04_450100,广西壮族自治区,matched,subitem_13227,child_num 精确匹配
inheritor_30101,曾小敏,IV-36,IV-036_01_440104,广东省,matched,subitem_13222,child_num 精确匹配
inheritor_30102,唐光明,IV-38,IV-038_01_361026,江西省,matched,subitem_13229,child_num 精确匹配
inheritor_30103,林红阳,IV-39,IV-039_01_330726,浙江省,matched,subitem_13230,child_num 精确匹配
inheritor_30104,陈媛,IV-43,IV-043_01_370000,山东省,matched,subitem_13238,child_num 精确匹配
inheritor_30105,杨春伟,IV-43,IV-043_01_370000,山东省,matched,subitem_13238,child_num 精确匹配
inheritor_30106,常银良,IV-43,IV-043_02_410922,河南省,matched,subitem_13239,child_num 精确匹配
inheritor_30107,宋飞云,IV-44,IV-044_01_410526,河南省,matched,subitem_13240,child_num 精确匹配
inheritor_30108,陈德忠,IV-45,IV-045_01_350100,福建省,matched,subitem_13243,child_num 精确匹配
inheritor_30109,周虹,IV-45,IV-045_01_350100,福建省,matched,subitem_13243,child_num 精确匹配
inheritor_30110,刘宝平,IV-49,IV-049_03_141021,山西省,matched,subitem_13250,child_num 精确匹配
inheritor_30111,付梅,IV-50,IV-050_01_411400,河南省,matched,subitem_13252,child_num 精确匹配
inheritor_30112,马惠民,IV-51,IV-051_02_110106,北京市,matched,subitem_13260,child_num 精确匹配
inheritor_30113,李惟铨,IV-51,IV-051_02_110106,北京市,matched,subitem_13260,child_num 精确匹配
inheritor_30114,方亚芬,IV-53,IV-053_01_310000,上海市,matched,subitem_13266,child_num 精确匹配
inheritor_30115,吴凤花,IV-53,IV-053_01_330683,浙江省,matched,subitem_13267,child_num 精确匹配
inheritor_30116,李政成,IV-56,IV-056_01_321000,江苏省,matched,subitem_13271,child_num 精确匹配
inheritor_30117,夏青玲,IV-58,IV-058_01_420000,湖北省,matched,subitem_13277,child_num 精确匹配
inheritor_30118,凃崇华,IV-58,IV-058_01_420000,湖北省,matched,subitem_13277,child_num 精确匹配
inheritor_30119,李祖勋,IV-58,IV-058_01_420000,湖北省,matched,subitem_13277,child_num 精确匹配
inheritor_30120,吴培义,IV-59,IV-059_01_429005,湖北省,matched,subitem_13279,child_num 精确匹配
inheritor_30121,张辉,IV-60,IV-060_01_421127,湖北省,matched,subitem_13281,child_num 精确匹配
inheritor_30122,王琴,IV-60,IV-060_01_340800,安徽省,matched,subitem_13280,child_num 精确匹配
inheritor_30123,刘莉莉,IV-63,IV-063_02_371300,山东省,matched,subitem_13289,child_num 精确匹配
inheritor_30124,王晓红,IV-63,IV-063_02_320300,江苏省,matched,subitem_13288,child_num 精确匹配
inheritor_30125,陆逸红,IV-64,IV-064_01_350600,福建省,matched,subitem_13291,child_num 精确匹配
inheritor_30126,庄海蓉,IV-64,IV-064_01_350200,福建省,matched,subitem_13290,child_num 精确匹配
inheritor_30127,吴岚,IV-65,IV-065_03_361002,江西省,matched,subitem_13296,child_num 精确匹配
inheritor_30128,褚凤荣,IV-65,IV-065_03_360983,江西省,matched,subitem_13295,child_num 精确匹配
inheritor_30129,费丽君,IV-65,IV-065_02_420222,湖北省,matched,subitem_13294,child_num 精确匹配
inheritor_30130,张美香(张梅香),IV-67,IV-067_01_370281,山东省,matched,subitem_13299,child_num 精确匹配
inheritor_30131,刘青,IV-68,IV-068_01_410000,河南省,matched,subitem_13301,child_num 精确匹配
inheritor_30132,屈登梅,IV-70,IV-070_02_130726,河北省,matched,subitem_13310,child_num 精确匹配
inheritor_30133,张芬然,IV-70,IV-070_01_130682,河北省,matched,subitem_13307,child_num 精确匹配
inheritor_30134,季祥林,IV-71,IV-071_01_370683,山东省,matched,subitem_13319,child_num 精确匹配
inheritor_30135,范玉,IV-71,IV-071_01_140623,山西省,matched,subitem_13317,child_num 精确匹配
inheritor_30136,窦凤霞,IV-71,IV-071_01_620000,甘肃省,matched,subitem_13321,child_num 精确匹配
inheritor_30137,张美兰,IV-73,IV-073_01_140930,山西省,matched,subitem_13329,child_num 精确匹配
inheritor_30138,郝云婧,IV-73,IV-073_01_140930,山西省,matched,subitem_13329,child_num 精确匹配
inheritor_30139,段八旺,IV-73,IV-073_01_150100,内蒙古自治区,matched,subitem_13330,child_num 精确匹配
inheritor_30140,多单(登达),IV-80,IV-080_02_513330,四川省,matched,subitem_13355,child_num 精确匹配
inheritor_30141,边点旺久,IV-80,IV-080_01_540000a,西藏自治区,matched,subitem_13348,child_num 精确匹配
inheritor_30142,洛桑扎西,IV-80,IV-080_01_540000a,西藏自治区,matched,subitem_13348,child_num 精确匹配
inheritor_30143,王志军,IV-82,IV-082_02_532600,云南省,matched,subitem_13363,child_num 精确匹配
inheritor_30144,黄志元,IV-82,IV-082_01_450000,广西壮族自治区,matched,subitem_13362,child_num 精确匹配
inheritor_30145,吴胜华,IV-83,IV-083_01_522631,贵州省,matched,subitem_13364,child_num 精确匹配
inheritor_30146,金保,IV-86,IV-086_01_533100,云南省,matched,subitem_13369,child_num 精确匹配
inheritor_30147,田敏,IV-87,IV-087_04_330600,浙江省,matched,subitem_13373,child_num 精确匹配
inheritor_30148,王士龙,IV-87,IV-087_10_340223,安徽省,matched,subitem_23679,child_num 精确匹配
inheritor_30149,叶正初,IV-87,IV-087_01_341024,安徽省,matched,subitem_13370,child_num 精确匹配
inheritor_30150,丁守艮,IV-88,IV-088_01_140821,山西省,matched,subitem_13375,child_num 精确匹配
inheritor_30151,叶守兴,IV-90,IV-090_01_520400,贵州省,matched,subitem_13391,child_num 精确匹配
inheritor_30152,吕崇德,IV-91,IV-091_01_610500,陕西省,matched,subitem_13401,child_num 精确匹配
inheritor_30153,刘立新,IV-91,IV-091_03_130322,河北省,matched,subitem_13419,child_num 精确匹配
inheritor_30154,许子林,IV-91,IV-091_01_211382,辽宁省,matched,subitem_13396,child_num 精确匹配
inheritor_30155,高娟琴,IV-91,IV-091_01_330481,浙江省,matched,subitem_13397,child_num 精确匹配
inheritor_30156,严祖斌,IV-91,IV-091_01_429005,湖北省,matched,subitem_13398,child_num 精确匹配
inheritor_30157,马凤兰,IV-91,IV-091_10_210700,辽宁省,matched,subitem_23681,child_num 精确匹配
inheritor_30158,赵忠义,IV-91,IV-091_10_210700,辽宁省,matched,subitem_23681,child_num 精确匹配
inheritor_30159,何华平,IV-91,IV-091_02_511321,四川省,matched,subitem_13416,child_num 精确匹配
inheritor_30160,赵丽亚,IV-91,IV-091_01_130200,河北省,matched,subitem_13392,child_num 精确匹配
inheritor_30161,关海英,IV-91,IV-091_02_231221,黑龙江省,matched,subitem_13409,child_num 精确匹配
inheritor_30162,洪惠君,IV-92,IV-092_01_350600,福建省,matched,subitem_13431,child_num 精确匹配
inheritor_30163,熊国安,IV-92,IV-092_02_430111,湖南省,matched,subitem_13443,child_num 精确匹配
inheritor_30164,林尤盾,IV-92,IV-092_02_469005,海南省,matched,subitem_13446,child_num 精确匹配
inheritor_30165,陈为群,IV-92,IV-092_03_310106,上海市,matched,subitem_13447,child_num 精确匹配
inheritor_30166,李明卿,IV-92,IV-092_10_350800,福建省,matched,subitem_23682,child_num 精确匹配
inheritor_30167,应爱芳,IV-92,IV-092_02_330326,浙江省,matched,subitem_13441,child_num 精确匹配
inheritor_30168,黄晓华,IV-92,IV-092_10_420100,湖北省,matched,subitem_23683,child_num 精确匹配
inheritor_30169,陈俊龙,IV-92,IV-092_03_445200,广东省,matched,subitem_13452,child_num 精确匹配
inheritor_30170,蔡晓华,IV-92,IV-092_03_330329,浙江省,matched,subitem_13449,child_num 精确匹配
inheritor_30171,杜振忠,IV-93,IV-093_02_130600,河北省,matched,subitem_13455,child_num 精确匹配
inheritor_30172,李会林,IV-94,IV-094_02_130434,河北省,matched,subitem_13459,child_num 精确匹配
inheritor_30173,汤香平,IV-95,IV-095_02_130426,河北省,matched,subitem_13462,child_num 精确匹配
inheritor_30174,张莉,IV-97,IV-097_02_341300,安徽省,matched,subitem_13467,child_num 精确匹配
inheritor_30175,李杉,IV-98,IV-098_02_140481,山西省,matched,subitem_13469,child_num 精确匹配
inheritor_30176,焦瑞霞,IV-99,IV-099_04_610103,陕西省,matched,subitem_13474,child_num 精确匹配
inheritor_30177,闫慧芳,IV-99,IV-099_02_140800,山西省,matched,subitem_13470,child_num 精确匹配
inheritor_30178,陈澄,IV-102,IV-102_02_320900,江苏省,matched,subitem_13478,child_num 精确匹配
inheritor_30179,王书龙,IV-102,IV-102_02_320900,江苏省,matched,subitem_13478,child_num 精确匹配
inheritor_30180,黄静慧,IV-103,IV-103_02_320200,江苏省,matched,subitem_13482,child_num 精确匹配
inheritor_30181,章世杰,IV-106,IV-106_02_330300,浙江省,matched,subitem_13487,child_num 精确匹配
inheritor_30182,王锦文,IV-107,IV-107_02_330200,浙江省,matched,subitem_13488,child_num 精确匹配
inheritor_30183,施洁净,IV-109,IV-109_02_330600,浙江省,matched,subitem_13490,child_num 精确匹配
inheritor_30184,李赛俭,IV-112,IV-112_02_430500,湖南省,matched,subitem_13499,child_num 精确匹配
inheritor_30185,柳六荣,IV-112,IV-112_02_430600,湖南省,matched,subitem_13500,child_num 精确匹配
inheritor_30186,何相安,IV-112,IV-112_02_421300,湖北省,matched,subitem_13498,child_num 精确匹配
inheritor_30187,吴丽,IV-113,IV-113_02_341600,安徽省,matched,subitem_13508,child_num 精确匹配
inheritor_30188,俎书献,IV-113,IV-113_02_410526,河南省,matched,subitem_13511,child_num 精确匹配
inheritor_30189,董砚萍,IV-116,IV-116_02_370100,山东省,matched,subitem_13514,child_num 精确匹配
inheritor_30190,栾胜利,IV-116,IV-116_02_370112,山东省,matched,subitem_13515,child_num 精确匹配
inheritor_30191,苏智,IV-116,IV-116_02_370112,山东省,matched,subitem_13515,child_num 精确匹配
inheritor_30192,杨圣军,IV-118,IV-118_02_370900,山东省,matched,subitem_13521,child_num 精确匹配
inheritor_30193,张玉勇,IV-118,IV-118_02_371700,山东省,matched,subitem_13522,child_num 精确匹配
inheritor_30194,李红,IV-118,IV-118_02_370900,山东省,matched,subitem_13521,child_num 精确匹配
inheritor_30195,张克学,IV-119,IV-119_02_371200,山东省,matched,subitem_13523,child_num 精确匹配
inheritor_30196,燕玲(燕凌),IV-121,IV-121_02_320300,江苏省,matched,subitem_13525,child_num 精确匹配
inheritor_30197,王荣焕,IV-123,IV-123_04_411381,河南省,matched,subitem_13529,child_num 精确匹配
inheritor_30198,费建楚,IV-128,IV-128_02_430400,湖南省,matched,subitem_13537,child_num 精确匹配
inheritor_30199,申桂桃,IV-128,IV-128_02_430502,湖南省,matched,subitem_13538,child_num 精确匹配
inheritor_30200,张广武,IV-129,IV-129_02_441400,广东省,matched,subitem_13540,child_num 精确匹配
inheritor_30201,陈素珍,IV-130,IV-130_02_460100,海南省,matched,subitem_13541,child_num 精确匹配
inheritor_30202,李敏生,IV-133,IV-133_02_610524,陕西省,matched,subitem_13547,child_num 精确匹配
inheritor_30203,杨海兰,IV-139,IV-139_03_140502,山西省,matched,subitem_13553,child_num 精确匹配
inheritor_30204,高新发,IV-141,IV-141_03_330500,浙江省,matched,subitem_13555,child_num 精确匹配
inheritor_30205,李玉英,IV-143,IV-143_03_341225,安徽省,matched,subitem_13557,child_num 精确匹配
inheritor_30206,陈俐,IV-144,IV-144_03_360100,江西省,matched,subitem_13558,child_num 精确匹配
inheritor_30207,黄菊枝,IV-145,IV-145_03_360427,江西省,matched,subitem_13559,child_num 精确匹配
inheritor_30208,袁现英,IV-148,IV-148_03_410527,河南省,matched,subitem_13562,child_num 精确匹配
inheritor_30209,王汝刚,IV-156,IV-156_03_310101,上海市,matched,subitem_13571,child_num 精确匹配
inheritor_30210,陈永霞,IV-157,IV-157_10_500242,重庆市,multiple_candidates,subitem_23686;subitem_23687,child_num 精确匹配
inheritor_30211,李大富,IV-157,IV-157_04_510800,四川省,matched,subitem_13575,child_num 精确匹配
inheritor_30212,周昌智(周昌志),IV-157,IV-157_10_500242,贵州省,multiple_candidates,subitem_23686;subitem_23687,child_num 精确匹配
inheritor_30213,梁厚芳,IV-157,IV-157_04_431202,湖南省,matched,subitem_13574,child_num 精确匹配
inheritor_30214,黎岗,IV-157,IV-157_10_500242,贵州省,multiple_candidates,subitem_23686;subitem_23687,child_num 精确匹配
inheritor_30215,姚维云,IV-157,IV-157_10_500242,贵州省,multiple_candidates,subitem_23686;subitem_23687,child_num 精确匹配
inheritor_30216,姚艺民,IV-159,IV-159_04_140830,山西省,matched,subitem_13577,child_num 精确匹配
inheritor_30217,陈秀枝,IV-163,IV-163_10_130500,河北省,matched,subitem_23481,child_num 精确匹配
inheritor_30218,安静芳,IV-164,IV-164_10_220000,吉林省,matched,subitem_23482,child_num 精确匹配
inheritor_30219,赵彩霞,IV-165,IV-165_10_220700,吉林省,matched,subitem_23483,child_num 精确匹配
inheritor_30220,何美绪,IV-168,IV-168_10_510800,四川省,matched,subitem_23486,child_num 精确匹配
inheritor_30221,张杰兴,IV-169,IV-169_10_532929,云南省,matched,subitem_23488,child_num 精确匹配
inheritor_30222,普布,IV-170,IV-170_10_542300,西藏自治区,matched,subitem_23489,child_num 精确匹配
inheritor_30223,飞文基,IV-171,IV-171_10_820000,澳门特别行政区,matched,subitem_23490,child_num 精确匹配
inheritor_30224,高峻,V-1,V-001_02_310000,上海市,matched,subitem_13582,child_num 精确匹配
inheritor_30225,汪正华,V-1,V-001_03_320100,江苏省,matched,subitem_13583,child_num 精确匹配
inheritor_30226,姜庆玲,V-2,V-002_01_321000,江苏省,matched,subitem_13585,child_num 精确匹配
inheritor_30227,叶兆辰,V-3,V-003_01_350100,福建省,matched,subitem_13587,child_num 精确匹配
inheritor_30228,贾昌福,V-8,V-008_10_130224,河北省,matched,subitem_23688,child_num 精确匹配
inheritor_30229,张怀生,V-12,V-012_01_410300,河南省,matched,subitem_13608,child_num 精确匹配
inheritor_30230,王晗华,V-13,V-013_03_330326,浙江省,matched,subitem_13610,child_num 精确匹配
inheritor_30231,曹伯炎,V-14,V-014_01_610600,陕西省,matched,subitem_13611,child_num 精确匹配
inheritor_30232,陈晓岚,V-15,V-015_01_350100,福建省,matched,subitem_13612,child_num 精确匹配
inheritor_30233,胡化山,V-21,V-021_02_371700,山东省,matched,subitem_13624,child_num 精确匹配
inheritor_30234,刘静,V-32,V-032_04_430723,湖南省,matched,subitem_13639,child_num 精确匹配
inheritor_30235,王素珍,V-35,V-035_04_211000,辽宁省,matched,subitem_13649,child_num 精确匹配
inheritor_30236,张德力根(张德力格尔),V-40,V-040_01_150526,内蒙古自治区,matched,subitem_13656,child_num 精确匹配
inheritor_30237,鄂灵巧,V-41,V-041_02_150722,内蒙古自治区,matched,subitem_13662,child_num 精确匹配
inheritor_30238,葛玉霞,V-42,V-042_01_230000,黑龙江省,matched,subitem_13663,child_num 精确匹配
inheritor_30239,赵炎,V-47,V-047_02_110102,未知,matched,subitem_13669,child_num 精确匹配
inheritor_30240,常宝丰,V-47,V-047_02_120000,天津市,matched,subitem_13671,child_num 精确匹配
inheritor_30241,刘秀梅,V-49,V-049_10_130224,天津市,matched,subitem_23689,child_num 精确匹配
inheritor_30242,王德新(王超堂),V-53,V-053_02_330100,浙江省,matched,subitem_13679,child_num 精确匹配
inheritor_30243,康毅,V-59,V-059_02_310115,上海市,matched,subitem_13688,child_num 精确匹配
inheritor_30244,王显平,V-62,V-062_02_140423,山西省,matched,subitem_13692,child_num 精确匹配
inheritor_30245,姬玉香,V-64,V-064_02_411300,河南省,matched,subitem_13695,child_num 精确匹配
inheritor_30246,沈健丽,V-67,V-067_02_330212,浙江省,matched,subitem_13698,child_num 精确匹配
inheritor_30247,黄宪高,V-68,V-068_02_330100,浙江省,matched,subitem_13701,child_num 精确匹配
inheritor_30248,姚俐玲,V-70,V-070_02_420100,湖北省,matched,subitem_13703,child_num 精确匹配
inheritor_30249,陆先模,V-71,V-071_02_420529,湖北省,matched,subitem_13704,child_num 精确匹配
inheritor_30250,潘光正,V-76,V-076_02_500101,重庆市,matched,subitem_13712,child_num 精确匹配
inheritor_30251,马光华,V-77,V-077_03_500000,重庆市,matched,subitem_13715,child_num 精确匹配
inheritor_30252,黄玲玲,V-81,V-081_02_320104,江苏省,matched,subitem_13721,child_num 精确匹配
inheritor_30253,陈华春,V-83,V-083_02_330621,浙江省,matched,subitem_13723,child_num 精确匹配
inheritor_30254,李永俊,V-92,V-092_02_630100,青海省,matched,subitem_13736,child_num 精确匹配
inheritor_30255,少布(海青),V-95,V-095_02_150522,内蒙古自治区,matched,subitem_13739,child_num 精确匹配
inheritor_30256,努尔沙拉·阿铁别克(努尔沙拉·阿铁依别克,V-96,V-096_02_654000,新疆维吾尔自治区,matched,subitem_13740,child_num 精确匹配
inheritor_30257,鲍先平,V-98,V-098_03_140428,山西省,matched,subitem_13742,child_num 精确匹配
inheritor_30258,卢顶风,V-103,V-103_03_330784,浙江省,matched,subitem_13748,child_num 精确匹配
inheritor_30259,李仲球,V-109,V-109_03_441900,广东省,matched,subitem_13754,child_num 精确匹配
inheritor_30260,曾令弟,V-110,V-110_03_500000,重庆市,matched,subitem_13755,child_num 精确匹配
inheritor_30261,丁立新,V-114,V-114_03_370923,山东省,matched,subitem_13760,child_num 精确匹配
inheritor_30262,肖秋林,V-120,V-120_04_360731,江西省,matched,subitem_13766,child_num 精确匹配
inheritor_30263,邹华春,V-124,V-124_04_430000,湖南省,matched,subitem_13770,child_num 精确匹配
inheritor_30264,申海花,V-129,V-129_10_140424,山西省,matched,subitem_23492,child_num 精确匹配
inheritor_30265,侯安风,V-130,V-130_10_140524,山西省,matched,subitem_23493,child_num 精确匹配
inheritor_30266,牛崇祥,V-131,V-131_10_321302,江苏省,matched,subitem_23494,child_num 精确匹配
inheritor_30267,王东粉,V-136,V-136_10_411200,河南省,matched,subitem_23499,child_num 精确匹配
inheritor_30268,张亚辉,V-142,V-142_10_532901,云南省,matched,subitem_23505,child_num 精确匹配
inheritor_30269,杨正华(杨振华),V-142,V-142_10_532901,云南省,matched,subitem_23505,child_num 精确匹配
inheritor_30270,刘文龙,V-144,V-144_10_610000,陕西省,matched,subitem_23507,child_num 精确匹配
inheritor_30271,胡根基,VI-6,VI-006_02_330784,浙江省,matched,subitem_13783,child_num 精确匹配
inheritor_30272,覃献平,VI-8,VI-008_01_420300,湖北省,matched,subitem_13787,child_num 精确匹配
inheritor_30273,祁明松,VI-10,VI-010_02_130900b,河北省,matched,subitem_13791,child_num 精确匹配
inheritor_30274,孙婉容,VI-11,VI-011_10_110102,北京市,matched,subitem_23690,child_num 精确匹配
inheritor_30275,陈沛菊,VI-11,VI-011_01_410800,河南省,matched,subitem_13795,child_num 精确匹配
inheritor_30276,陈小星,VI-11,VI-011_01_410800,河南省,matched,subitem_13795,child_num 精确匹配
inheritor_30277,栾新春,VI-11,VI-011_10_130600,河北省,matched,subitem_23691,child_num 精确匹配
inheritor_30278,李剑方,VI-11,VI-011_04_130526,河北省,matched,subitem_13799,child_num 精确匹配
inheritor_30279,姚志平,VI-11,VI-011_02_130429,河北省,matched,subitem_13796,child_num 精确匹配
inheritor_30280,陈炳,VI-11,VI-011_01_410800,河南省,matched,subitem_13795,child_num 精确匹配
inheritor_30281,额日登巴雅尔,VI-16,VI-016_01_150000,内蒙古自治区,matched,subitem_13807,child_num 精确匹配
inheritor_30282,关贵林,VI-21,VI-021_10_210100,辽宁省,matched,subitem_23694,child_num 精确匹配
inheritor_30283,阿拉腾乌拉,VI-22,VI-022_02_152900,内蒙古自治区,matched,subitem_13820,child_num 精确匹配
inheritor_30284,邵智勇,VI-24,VI-024_02_610112,陕西省,matched,subitem_13822,child_num 精确匹配
inheritor_30285,高宝东,VI-26,VI-026_03_140726,山西省,matched,subitem_13827,child_num 精确匹配
inheritor_30286,布秉全,VI-26,VI-026_03_140726,山西省,matched,subitem_13827,child_num 精确匹配
inheritor_30287,王秀芬,VI-32,VI-032_02_371525,山东省,matched,subitem_13835,child_num 精确匹配
inheritor_30288,沙宗朝,VI-32,VI-032_02_371525,山东省,matched,subitem_13835,child_num 精确匹配
inheritor_30289,雷杰,VI-35,VI-035_04_421127,湖北省,matched,subitem_13842,child_num 精确匹配
inheritor_30290,陈忠杰,VI-36,VI-036_02_440705,广东省,matched,subitem_13843,child_num 精确匹配
inheritor_30291,房胜棠,VI-36,VI-036_10_310107,广东省,matched,subitem_23697,child_num 精确匹配
inheritor_30292,朱彦青,VI-41,VI-041_02_140900,山西省,matched,subitem_13848,child_num 精确匹配
inheritor_30293,李尖参,VI-42,VI-042_02_630202,青海省,matched,subitem_13849,child_num 精确匹配
inheritor_30294,扎哇,VI-43,VI-043_02_632700,青海省,matched,subitem_13851,child_num 精确匹配
inheritor_30295,金光侠,VI-54,VI-054_02_330600,浙江省,matched,subitem_13865,child_num 精确匹配
inheritor_30296,陈伟强,VI-58,VI-058_03_350100,福建省,matched,subitem_13869,child_num 精确匹配
inheritor_30297,陈静,VI-63,VI-063_03_341600,安徽省,matched,subitem_13875,child_num 精确匹配
inheritor_30298,李占华,VI-73,VI-073_04_110102,北京市,matched,subitem_13888,child_num 精确匹配
inheritor_30299,宋君杰,VI-74,VI-074_04_131102,河北省,matched,subitem_13889,child_num 精确匹配
inheritor_30300,郑祖杰,VI-77,VI-077_04_350100,福建省,matched,subitem_13892,child_num 精确匹配
inheritor_30301,吴卫民,VI-81,VI-081_04_420100,湖北省,matched,subitem_13896,child_num 精确匹配
inheritor_30302,王献坡,VI-82,VI-082_10_410421,河南省,matched,subitem_23704,child_num 精确匹配
inheritor_30303,周志丽,VI-82,VI-082_04_610100,陕西省,matched,subitem_13898,child_num 精确匹配
inheritor_30304,尼玛扎华,VI-83,VI-083_10_513200,四川省,matched,subitem_23509,child_num 精确匹配
inheritor_30305,高铁静,VI-85,VI-085_10_120110,天津市,matched,subitem_23511,child_num 精确匹配
inheritor_30306,颜勇,VI-87,VI-087_10_341600,安徽省,matched,subitem_23513,child_num 精确匹配
inheritor_30307,颜亮鸣,VI-89,VI-089_10_430300,湖南省,matched,subitem_23515,child_num 精确匹配
inheritor_30308,孔令春,VI-92,VI-092_10_130983,河北省,matched,subitem_23518,child_num 精确匹配
inheritor_30309,王福海,VI-93,VI-093_10_331023,浙江省,matched,subitem_23519,child_num 精确匹配
inheritor_30310,库兰·再依提那尔(库兰汗·兰塔),VI-103,VI-103_10_654325,新疆维吾尔自治区,matched,subitem_23529,child_num 精确匹配
inheritor_30311,李少春,VI-105,VI-105_10_530000,云南省,matched,subitem_23531,child_num 精确匹配
inheritor_30312,木天光,VI-105,VI-105_10_530000,云南省,matched,subitem_23531,child_num 精确匹配
inheritor_30313,杨文祥,VI-106,VI-106_10_120223,天津市,matched,subitem_23532,child_num 精确匹配
inheritor_30314,王文壮,VI-107,VI-107_10_120114,天津市,matched,subitem_23533,child_num 精确匹配
inheritor_30315,侯忠义,VI-108,VI-108_10_341221,安徽省,matched,subitem_23534,child_num 精确匹配
inheritor_30316,叶保芬(叶宝芬),VII-3,VII-003_01_320500,江苏省,matched,subitem_13902,child_num 精确匹配
inheritor_30317,杨乃东,VII-5,VII-005_01_370700,山东省,matched,subitem_13904,child_num 精确匹配
inheritor_30318,王树花,VII-6,VII-006_01_370785,山东省,matched,subitem_13905,child_num 精确匹配
inheritor_30319,张廷旭,VII-7,VII-007_01_410200,河南省,matched,subitem_13906,child_num 精确匹配
inheritor_30320,曲久,VII-14,VII-014_10_513300,四川省,matched,subitem_23705,child_num 精确匹配
inheritor_30321,格桑,VII-14,VII-014_02_542121,西藏自治区,matched,subitem_13917,child_num 精确匹配
inheritor_30322,尼玛,VII-14,VII-014_10_632700,青海省,matched,subitem_23712,child_num 精确匹配
inheritor_30323,土登伟色,VII-14,VII-014_10_632622,青海省,matched,subitem_23711,child_num 精确匹配
inheritor_30324,嘎玛丹增,VII-14,VII-014_10_540000,西藏自治区,matched,subitem_23706,child_num 精确匹配
inheritor_30325,罗珠巴松,VII-14,VII-014_02_542121,西藏自治区,matched,subitem_13917,child_num 精确匹配
inheritor_30326,杨志刚,VII-15,VII-015_02_110102,北京市,matched,subitem_13921,child_num 精确匹配
inheritor_30327,张广庆,VII-15,VII-015_04_370303,山东省,matched,subitem_13923,child_num 精确匹配
inheritor_30328,付清超(傅清超),VII-16,VII-016_10_231283,黑龙江省,matched,subitem_23714,child_num 精确匹配
inheritor_30329,廉正义,VII-16,VII-016_02_411224,河南省,matched,subitem_13958,child_num 精确匹配
inheritor_30330,韦帮粉(韦邦粉),VII-16,VII-016_04_522700,贵州省,matched,subitem_13974,child_num 精确匹配
inheritor_30331,何爱叶,VII-16,VII-016_03_610429,陕西省,matched,subitem_13968,child_num 精确匹配
inheritor_30332,张多堂,VII-16,VII-016_02_140223,山西省,matched,subitem_13935,child_num 精确匹配
inheritor_30333,刘吉英,VII-16,VII-016_02_210323,辽宁省,matched,subitem_13938,child_num 精确匹配
